,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis
20,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},6116ae73001c3d5528a920302d9ca9452c3cd188,3D,"(0.822266, 0.822266, 1.25)","(512, 512, 241)",-1027.6777755294104,-3024.0,3071.0,7cd5cc2455f2517bf37da365d50e8540959106bc,"(0.822266, 0.822266, 1.25)","(512, 512, 241)","(141, 321, 75, 4, 5, 3)",32,1,"(142.65625, 322.59375, 75.90625)","(-117.4986189375, 94.7578724375, -230.1171875)",-48.599999999999994,668.2,5174489.0,4.265319531114776,348.75,2.7804676150263727,918.0,214.33984375,296.96875,229.5,-87.0,1005.0,134.01736111111111,402.122843481939,0.669594823992815,4373228.270424751,0.060546875,73512.34277343751,348.73440080070225,19.033458653886136,130916.89234370817,467.51874370165194,231.8730213069028,294.06335581673756,-0.11681522628291534,14.086972638115764,3.3913751136355335,91.13032598882494,0.03895252002130542,4.743634582619131,-0.8200748727690994,0.999230527756571,0.06910010301176985,0.873586245480597,0.13581102056528652,0.7665998194329317,0.08002381509459147,0.05049863872202524,3.6105787311879536,131.4840942809101,1.9021401985111661,0.06000719778075722,117.43527242443268,384.9099720843672,1.0297766749379653,402.7983095533499,0.10881483733876636,0.10870719656705188,4.290472156709304,31.096774193548388,0.9807892419755061,0.9903846153846154,0.009605379012246859,0.9925558312655087,380.43788771712155,0.10868028637412326,1.5,0.05357142857142857,111.80102040816325,356.5,1.5,634.6071428571429,0.12433639514456869,0.12253997920793125,22.5,0.8035714285714286,0.9146825396825397,298.44146825396825,0.12222818504966303,4.4946803684089005,0.875,0.19387755102040816,4.538909765557383,20.6875,0.646484375,0.25,1.9375,117.8662109375,387.03125,1.8125,855.65625,0.11060181370986989,0.10767434879653293,0.8315972222222222,279.90972222222223,0.10706262866585342
21,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},6116ae73001c3d5528a920302d9ca9452c3cd188,3D,"(0.822266, 0.822266, 1.25)","(512, 512, 241)",-1027.6777755294104,-3024.0,3071.0,e0a4e3161f063b9d7934d42b473926107882d7d5,"(0.822266, 0.822266, 1.25)","(512, 512, 241)","(140, 320, 74, 6, 7, 4)",83,1,"(142.63855421686748, 322.5421686746988, 75.79518072289157)","(-117.51316957831324, 94.71545886746992, -230.25602409638554)",-497.0,453.4,11857895.0,5.157044444240876,542.5,3.033417360107442,918.0,297.6516185222819,-89.04819277108433,-172.0,-635.0,1553.0,204.50319526627217,377.9764606682235,0.8394757801739314,10021720.336390374,0.033241399332268835,134936.62418348092,792.1260205785667,27.387621701283344,854449.7645384877,5057.899311662962,586.163681136072,419.71310106249507,0.17591288386990303,16.52154509087335,4.561400297079259,138.09778831447136,0.011374866799462289,6.506558561152098,-0.735137775266614,0.999711608168001,0.06535430600764433,0.9153962178431342,0.12999499361413852,0.8096745041916684,0.06304716992642032,0.021131224588071373,5.0919120257095125,251.46919554964174,2.696890466458984,0.03294854100737245,216.70219112787362,743.334000343672,1.0426334167187827,775.1083749528026,0.022545608338038575,0.02237654441753392,5.202981096648977,79.58981828920854,0.9722127322612846,0.9860982391102873,0.013893633869357687,0.9893416458203041,735.3904066913892,0.02233427843740776,2.142857142857143,0.030612244897959183,215.92836734693876,726.0428571428571,1.7571428571428571,1293.3,0.028305727112105477,0.02557461806802781,55.34285714285714,0.7906122448979592,0.9069444444444444,635.4116071428572,0.02525724650288992,5.4453644029317045,0.8433734939759037,0.35122448979591836,5.557276744829713,49.024096385542165,0.590651763681231,0.49586296995209755,2.7590361445783134,216.57599070982724,743.3614457831326,2.3493975903614457,1640.301204819277,0.027865901284883192,0.022118569001218117,0.7973560910307899,567.2657295850067,0.0213977107552188
22,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},6116ae73001c3d5528a920302d9ca9452c3cd188,3D,"(0.822266, 0.822266, 1.25)","(512, 512, 241)",-1027.6777755294104,-3024.0,3071.0,84c5582b85e166383e3faa3b3b876b9ffc91e16c,"(0.822266, 0.822266, 1.25)","(512, 512, 241)","(137, 319, 74, 8, 8, 5)",139,1,"(141.23021582733813, 322.58273381294964, 75.8273381294964)","(-118.67119835251798, 94.74881420143885, -230.2158273381295)",-651.0,295.20000000000005,34575964.0,5.1327918690625305,501.5,3.7249237220834974,918.0,312.890119559029,-311.8992805755396,-464.0,-779.0,1697.0,218.41814787760734,498.7463708600226,1.2106679312717175,29221935.39149246,0.037937994927798764,151466.781222504,703.8244238640544,23.764790973906575,1869156.1234353443,17410.22837586864,848.8820010588014,299.5673856711351,0.4871353109583776,12.89881867960391,4.6091780741362305,123.34920714088057,0.007712822090609446,7.123548508452654,-0.6235173622833309,0.9991514066412484,0.12146254403475568,0.9471871693517584,0.19084062350910175,0.8577850940418639,0.12094830306247421,0.021015742589952098,5.559867694514535,287.11234668248414,4.981840686249608,0.0369112266400261,245.35419807013483,652.584985130014,1.092826056845382,685.7934337765832,0.02891496367720189,0.027849577924916005,5.259670620615585,127.25094364807774,0.9424988348809998,0.9706696181516326,0.030421333283492016,0.9774313222473865,644.3141269548495,0.0275962485574309,2.7938144329896906,0.028802210649378254,263.25645658412157,738.2268041237113,3.2061855670103094,1450.0618556701031,0.06258136784370216,0.03469205659375058,58.81443298969072,0.606334360718461,0.8062555682830597,634.9917748504519,0.03296907255917316,5.893424955455345,0.697841726618705,1.1527261132957805,6.060246716636638,52.94244604316547,0.38088090678536307,1.1306868174525126,5.273381294964029,243.3810879354071,643.956834532374,4.237410071942446,1608.2014388489208,0.06806925819846482,0.02736076982617399,0.6200539568345323,472.71482813749,0.023548150868125506
23,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},ea99c9c6b09df8d7d2f0102435f12073fda5af91,3D,"(0.664062, 0.664062, 2.5000000984848483)","(512, 512, 133)",-795.2831157598281,-2048.0,3071.0,841bedbb04b7f34d793e02c7c146ea6f2a938a9e,"(0.664062, 0.664062, 2.5000000984848483)","(512, 512, 133)","(123, 394, 77, 8, 8, 2)",83,1,"(126.75903614457832, 397.3975903614458, 77.51807228915662)","(-79.12414393975904, 93.89663865060243, -146.24982464275286)",-716.2,-332.20000000000005,26272094.0,4.169598770254618,202.0,2.3905590856749646,-226.0,118.14864276382639,-543.9518072289156,-557.0,-823.0,597.0,83.64686390532543,562.6111028161888,0.2643921458816274,28963562.13185255,0.06198287124401219,20647.68442444476,187.78028482381717,13.253049648455733,16659.392000824344,-42.962016356975774,83.14951884539423,36.43158046554765,0.37691223959917125,4.981452215980088,3.378952000816551,10.591100478708151,0.017840040332382977,5.953163583423758,-0.545729234191795,0.9927895513116288,0.17018967297481075,0.9446084102088321,0.26782241069717794,0.8392023485170979,0.1530960888723569,0.03225673805564856,4.394531432230727,29.895274827735463,4.927094601780096,0.06191691765281756,32.69019074521161,169.108520936543,1.1312428462043356,199.33813060360768,0.03702737867806353,0.0349935614918153,4.30071008222045,73.33902723356297,0.918979571751551,0.9592215013901761,0.040510214124224515,0.9671892884489162,161.55111851977682,0.034485107195253245,2.872340425531915,0.06111362607514713,30.079674060660928,140.5531914893617,4.276595744680851,887.7234042553191,0.09240700522304392,0.04755364385196494,18.53191489361702,0.3942960615663196,0.6456501182033098,74.1838888888889,0.03959721335283296,4.841614915415352,0.5662650602409639,1.1579900407424173,5.001074370897422,25.14457831325301,0.30294672666569894,0.8758890985629264,5.144578313253012,33.116272318188415,171.67469879518072,5.120481927710843,1183.0722891566265,0.09049698910296844,0.03417636603670525,0.4472690763052209,58.065140562249006,0.023961396100080957
24,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},ea99c9c6b09df8d7d2f0102435f12073fda5af91,3D,"(0.664062, 0.664062, 2.5000000984848483)","(512, 512, 133)",-795.2831157598281,-2048.0,3071.0,c1f3e5d0b6639c4cd1c19ac4c22a43c377dd9026,"(0.664062, 0.664062, 2.5000000984848483)","(512, 512, 133)","(124, 395, 77, 7, 6, 2)",67,1,"(126.76119402985074, 397.5970149253731, 77.4776119402985)","(-79.12271097014926, 94.02906892537317, -146.35097551888288)",-627.4,-316.8,17365192.0,3.772585415491378,161.0,2.4865311252924402,-226.0,95.74604588995322,-495.67164179104475,-505.0,-664.0,438.0,70.94054823780705,509.09917516064957,0.5934522761319009,19144184.60224559,0.08175540209400757,13491.593673423926,80.09426204476917,8.646204126311734,6722.627481312516,55.362792561064566,53.87117570950094,32.817890610956866,0.24698733277516105,4.685176460689683,3.259409321219219,10.016793252920419,0.022009816834309377,5.629717694490765,-0.5002926070931479,0.9858812711376989,0.19171779785744583,0.9170374266102358,0.28750943609953217,0.8098168875549436,0.16309174566148046,0.038588651882436646,4.134460063223977,21.67226658011445,5.216768443981191,0.08197498354182405,21.19179760893831,79.91452942945588,1.1603288227207877,96.29908304219089,0.12176436867961882,0.10154688575944719,3.930750908084767,57.62289254306697,0.9021369713577657,0.9506314580941446,0.048931514321117156,0.9599177943198031,75.81839102627212,0.09649251502940426,2.625,0.08203125,17.421875,71.8125,5.96875,532.3125,0.7139998364771899,0.08252142569753995,10.0,0.3125,0.5468229166666666,33.765625,0.034685081653712,4.476409765557383,0.47761194029850745,1.5849609375,4.7731161981728265,19.388059701492537,0.289374025395411,0.919581198485186,5.477611940298507,21.731788817108487,81.04477611940298,6.134328358208955,635.7910447761194,0.7801536847497106,0.10279251255849907,0.3585986733001658,23.841003316749585,0.027144081189954202
25,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},ea99c9c6b09df8d7d2f0102435f12073fda5af91,3D,"(0.664062, 0.664062, 2.5000000984848483)","(512, 512, 133)",-795.2831157598281,-2048.0,3071.0,6a41796123c608b1b6a65648313b4f4b217aeb04,"(0.664062, 0.664062, 2.5000000984848483)","(512, 512, 133)","(124, 395, 77, 6, 6, 2)",42,1,"(126.5952380952381, 397.5238095238095, 77.5)","(-79.23291599999999, 93.980456, -146.29500536742424)",-555.9,-302.2,8219362.0,3.4105247232578724,136.5,2.3223670990589635,-226.0,79.12698412698413,-431.6666666666667,-451.0,-572.0,346.0,53.638671875,442.37890460339,0.5401546139849771,9061401.88030645,0.10317460317460314,9362.984126984127,47.70140710467722,6.972166464426526,2227.4601332692796,23.613563531203916,29.408166567240336,33.15893013075675,-0.058447508836297644,4.8077004981029745,2.9041740433074077,7.885673372090843,0.036847368656543526,4.869266918338855,-0.5439117438357468,0.9845185764724032,0.17998897544061754,0.8725956110551503,0.2762912900015307,0.7657690616498966,0.15759404954663603,0.05955991033390414,3.5473019771552154,15.641774174499272,4.142553696360352,0.10344605526092852,14.593806051581947,52.74280755409174,1.1537158133287293,65.4908350572812,0.1828003413325921,0.1659064959031826,3.53301395417379,36.68865815781981,0.9100533703321063,0.9542124542124544,0.04497331483394684,0.9615710466678176,49.55580067829438,0.16168303454583025,2.3636363636363638,0.10743801652892562,11.59504132231405,40.36363636363637,5.0,339.59090909090907,0.5822305274546026,0.19022137935926794,7.545454545454546,0.34297520661157027,0.5857828282828282,16.400366161616162,0.10546828235078433,4.004886164091838,0.5238095238095238,1.3553719008264462,4.279105815584385,12.523809523809524,0.2981859410430839,1.0113378684807257,4.333333333333333,15.00283446712018,54.214285714285715,5.809523809523809,486.92857142857144,0.5792433126084693,0.1631768249263353,0.3971164021164021,13.569999999999999,0.07059519359947106
26,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},ea99c9c6b09df8d7d2f0102435f12073fda5af91,3D,"(0.664062, 0.664062, 2.5000000984848483)","(512, 512, 133)",-795.2831157598281,-2048.0,3071.0,998e09b9ff4062f5da971c2b50a6f24455a53e0f,"(0.664062, 0.664062, 2.5000000984848483)","(512, 512, 133)","(123, 395, 77, 7, 7, 2)",71,1,"(126.1830985915493, 397.80281690140845, 77.43661971830986)","(-79.5066021830986, 94.1657341971831, -146.4534560778916)",-703.0,-322.0,20178436.0,4.049248134860067,179.0,2.4056296941236153,-226.0,109.62785161674276,-516.1408450704225,-525.0,-770.0,544.0,80.40443213296399,533.1072349383959,0.2593000709373558,22245633.89616413,0.06962904185677445,17801.951993652052,155.63958574592473,12.087057908638677,11907.224985309582,-50.818543963158085,70.82810152771471,33.45678552590946,0.3540523656753004,4.810785268955394,3.3224176853936673,9.633156451773727,0.020805430726615507,5.720250409923026,-0.5326398354905546,0.9908076324875731,0.17362737331776212,0.9397361004785847,0.27165036737231935,0.8321025881769722,0.15795057312957045,0.03787151394963885,4.221924149030586,26.07122176340604,4.717140980893748,0.06923967396118733,28.238109609793803,144.51080715689113,1.1284719558126342,171.21626707301996,0.04224186085977952,0.04082837110579288,4.180667819154937,62.85023667769545,0.9203084161631837,0.9599133261105094,0.0398457919184081,0.9678820110468414,137.83444217785893,0.040474998667296216,2.6097560975609757,0.06365258774538965,26.638905413444384,116.1951219512195,4.2682926829268295,763.7317073170732,0.09366688621974505,0.059934923471850914,18.170731707317074,0.44318857822724567,0.6886449864498645,61.74982384823848,0.05532161020118821,4.637801394756442,0.5774647887323944,1.2694824509220701,4.835884971404049,21.140845070422536,0.29775838127355686,0.9700456258678833,4.943661971830986,28.57885340210276,147.11267605633802,5.140845070422535,1055.1971830985915,0.08178927878725605,0.03960355241195764,0.4759154929577465,49.270829420970266,0.03294737484416524
27,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},ea99c9c6b09df8d7d2f0102435f12073fda5af91,3D,"(0.664062, 0.664062, 2.5000000984848483)","(512, 512, 133)",-795.2831157598281,-2048.0,3071.0,a7a4354526f40d4a7b878b73b3f44ed2285b5428,"(0.664062, 0.664062, 2.5000000984848483)","(512, 512, 133)","(307, 403, 79, 10, 10, 3)",143,1,"(312.02797202797206, 407.1118881118881, 80.1048951048951)","(43.90591616083918, 100.34753464335665, -139.78276734864377)",-724.0,-217.4,41653456.0,4.590574898789796,267.0,2.3041597494069124,-83.0,158.64589955499048,-505.35664335664336,-543.0,-838.0,755.0,116.93836635601848,539.7063174458023,0.4792445176847594,45920681.49810922,0.04875544036383197,35897.572106215455,250.91824461005626,16.050030340941703,42718.27028442329,58.50176359844186,119.19164229903961,146.98130777657894,-0.04942477232550974,10.022432250403966,3.8511417047950904,25.88751859544345,0.00976338025563531,6.8344375958884935,-0.5027127406851831,0.9946210030657505,0.1000015225806467,0.8821996072427898,0.17822334600192494,0.7768703209409311,0.10683384793512593,0.022968817582448266,4.841847311341989,66.54323751890465,6.757003784260825,0.048447526252075095,57.98919712422126,261.86539661862867,1.0843814541761934,281.31195726618216,0.03791564429229751,0.0348271636693998,4.673142783401494,133.34420343002964,0.9535565517080372,0.9752555137170522,0.0280749025446575,0.980887857268689,257.2926594301216,0.03406937046696667,4.705882352941177,0.0461361014994233,58.58093041138024,270.2549019607843,2.5588235294117645,606.2450980392157,0.08482315986502871,0.0326631529873775,56.27450980392157,0.5517108804306036,0.7685866013071895,208.208605664488,0.0211779094909605,5.325139283122834,0.7132867132867133,0.5933294886582083,5.540555648037257,59.0,0.4125874125874126,0.6210572644139077,6.972027972027972,57.82815785612989,261.13986013986016,3.3216783216783217,767.6573426573426,0.10924785779787426,0.03490774351000256,0.6111965811965813,164.01184731934734,0.017952573655353445
28,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},ea99c9c6b09df8d7d2f0102435f12073fda5af91,3D,"(0.664062, 0.664062, 2.5000000984848483)","(512, 512, 133)",-795.2831157598281,-2048.0,3071.0,bdb269586e21f0c596184d538a9a02706dec209c,"(0.664062, 0.664062, 2.5000000984848483)","(512, 512, 133)","(309, 403, 80, 8, 9, 1)",55,1,"(312.5090909090909, 407.23636363636365, 80.0)","(44.225408927272724, 100.43019410909096, -140.0450051212121)",-471.6,-138.99999999999994,6123059.0,3.9940185767283234,194.0,1.9053414399490267,-83.0,108.03834710743801,-308.96363636363634,-318.0,-529.0,446.0,82.68685776095185,333.65902573517394,0.023127737965229645,6750341.247389681,0.06975206611570246,15869.816859504132,140.25170492438096,11.290171944581893,9971.805861031877,-14.420141040267744,70.5912625650609,19.54532033216445,0.5679485950381852,3.6744105371856373,2.9613383809490115,5.724498741215042,0.017701290249953656,5.9665493367507025,-0.4736852127145121,0.9874176902572553,0.1991155203091794,0.9517859444920127,0.2990189844537805,0.8474014376937482,0.2473155839072545,0.038949723554848006,4.371400530116551,22.534145724306327,3.660786065786066,0.06944189352667726,24.976763852975324,125.28944314944316,1.1321581196581196,150.28040468790468,0.05017443304550033,0.04828891293025449,4.0909134064408885,48.59579772079772,0.9187302558420791,0.9590909090909091,0.0406348720789604,0.9669604700854701,119.04170276482778,0.04781753290144302,3.0869565217391304,0.0671077504725898,23.624291115311912,116.3695652173913,1.5869565217391304,226.32608695652175,0.06164478403841466,0.0532081632805226,31.52173913043478,0.6852551984877127,0.8532608695652174,88.8804347826087,0.051099008091049586,4.3709630428254,0.8363636363636363,0.15737240075614367,4.417367895185491,30.78181818181818,0.5596694214876033,0.22016528925619833,3.8363636363636364,25.420165289256197,127.98181818181818,1.981818181818182,311.90909090909093,0.060965566162141584,0.0468534005307585,0.7545454545454545,82.0,0.04332535912291273
29,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},ea99c9c6b09df8d7d2f0102435f12073fda5af91,3D,"(0.664062, 0.664062, 2.5000000984848483)","(512, 512, 133)",-795.2831157598281,-2048.0,3071.0,424b849325e4ed5445244c8ff7b8ca607bc3bc3f,"(0.664062, 0.664062, 2.5000000984848483)","(512, 512, 133)","(309, 404, 80, 9, 8, 2)",67,1,"(312.92537313432837, 407.1940298507463, 80.11940298507463)","(44.50184613432836, 100.4020818507463, -139.74649764676616)",-520.6,-161.8,9123830.0,4.160884108491428,221.0,2.0365096783493506,-83.0,117.42615281799955,-342.14925373134326,-345.0,-605.0,522.0,88.62584549661804,369.0210931155279,0.09299330688069297,10058528.91229227,0.06348852751169526,19110.455335263974,147.69132907772007,12.436309774658714,6177.659409938277,-44.07224058797773,36.68192808231624,71.91671926930918,-0.3138659976878916,7.120181360071435,2.6104793397442045,11.462466092234532,0.05399869907560476,4.560520627923977,-0.7104351019137115,0.9947880581507469,0.11117263635065246,0.8842729190476475,0.20206330507989362,0.7745674705120427,0.13395677860597993,0.0627941855493394,3.0985916975121413,27.149661837906358,4.183781072081506,0.06330680291152814,30.510143504154023,169.23039943526223,1.0442138506654635,179.01011971498252,0.03629313791400665,0.03590186855624151,4.198382400967194,64.35950071433942,0.972595856618182,0.9862227324913893,0.013702071690909078,0.988946537333634,166.78546936533215,0.03580405121680022,3.290909090909091,0.05983471074380165,29.436033057851237,158.98181818181817,1.6545454545454545,303.25454545454545,0.047123185563907384,0.04132296570467649,36.236363636363635,0.6588429752066116,0.8363636363636363,122.91363636363636,0.039872910739868775,4.599186077003672,0.8208955223880597,0.1705785123966942,4.618036205253974,36.19402985074627,0.540209400757407,0.2298952996212965,4.253731343283582,30.604143461795495,169.98507462686567,2.074626865671642,406.85074626865674,0.04503171137848514,0.035508962355867264,0.7313432835820896,110.76865671641791,0.0331282751002128
